cig,label,score_raw_final,score_calib_final
0194146657,,0.9669462230964081,0.9287741251419994
2445227925,,0.9173182772948665,0.9097884992973239
0183217B70,,0.8395542788921829,0.8708419366152985
0169521526,,0.9979114470123313,0.938678083171926
0176019777,,0.9913671495339701,0.9366984419600509
0191081506,,0.9765783658548273,0.9320035351972226
03800581C8,,0.9801714302485756,0.9331730600993993
0187859226,,0.9891402190731958,0.9360113138978271
01881187E0,,0.9825521820140598,0.9339376684253136
0194937319,,0.9923864477753521,0.9370106500011053
01945969B0,,0.9939423542784319,0.9374844509635412
1967325FEE,,0.9952076152716184,0.937867290848688
01906300DA,,0.9997120497347238,0.9392125294165976
0204046016,,0.9810431530561509,0.9334539735661853
0186342E44,,0.9790325709488458,0.9328044029442819
2709981B0E,,0.5352356727425416,0.5824357153699882
0236446169,,0.9959670064654156,0.9380960134124948
0182968DF4,,0.9817234115862342,0.9336724252739669
018338888E,,0.9979602313050824,0.9386926208039362
0172151F7B,,0.9907648950742429,0.936513295657136
0193553CF9,,0.9904623845424453,0.9364201068933902
0191130D73,,0.9957708596557752,0.938037011000175
0189168A5C,,0.9776926887379721,0.9323682572361557
01842618FA,,0.9987891918529684,0.9389391576149161
0191708A6F,,0.9810812476458397,0.9334662245393227
0192185413,,0.9988125407214863,0.938946088240172
0185191870,,0.9887397324856125,0.9358870072619943
01882840DF,,0.9821734096864609,0.9338165670656089
12184909BF,,0.6551668234702906,0.7218661180539058
0191115116,,0.9871923027045095,0.9354045855806757
0192467CC7,,0.9917515302204205,0.9368163457344117
0185557679,,0.9847521774949821,0.9346369899817794
0170374511,,0.9992825085862347,0.9390854321080336
0188253748,,0.9981079192141535,0.9387366119010816
01927885AF,,0.564719129863348,0.6190302512442633
0192331C8C,,0.9818475274714316,0.9337122107325522
0193066B17,,0.9875966501983857,0.9355309688142355
0197636661,,0.980813593091358,0.933380104209392
0182978637,,0.9907778055998392,0.9365172699270682
0189822610,,0.9733067249538365,0.9309221554790617
3594612FA5,,0.9641333918488619,0.9278046566183905
0185771712,,0.9908706650649766,0.9365458481880402
01836229A8,,0.9872011706549346,0.9354073598277561
01951345AA,,0.9997359463572179,0.9392195929215186
0184385F4C,,0.9876964472312362,0.9355621260261079
0193536EF1,,0.9831945022669755,0.934142560938651
1840327DDE,,0.9836336591776697,0.9342823066252712
0187038CA0,,0.9920629637362013,0.9369117236974029
01889663AC,,0.9997070010407754,0.9392110369955661
018307998F,,0.9995676557134179,0.9391698322407208
0190315CE4,,0.9954040319732564,0.9379265255344708
01885181F9,,0.9896167383577453,0.9361589277094842
0190919F53,,0.997624763623215,0.9385925869132344
2956510D38,,0.9447901475635199,0.9208019923137587
008004680A,,0.9992553883043983,0.9390773991291314
0180510190,,0.7904562780522623,0.8394596648453005
0188276A42,,0.9768757805871349,0.9321010581518326
22045189CB,,0.6833329849571447,0.7501796247254481
0192613545,,0.9995846645213228,0.9391748631861626
0200525675,,0.9442223348895954,0.9205873317512753
114769972B,,0.33209893691706727,0.32761706223872167
0197066002,,0.9967880935347002,0.9383424332931051
0194811B1C,,0.9948220685174157,0.9377508654486181
0171549EB2,,0.9839241713263096,0.9343745999797516
0196461CBB,,0.9360977153176143,0.9174571140911376
0197504972,,0.9736313981756557,0.9310301777755635
020001626C,,0.9792696609605961,0.9328813059495022
019989810C,,0.956431871557047,0.9250876821964706
0198456B0F,,0.9969698100810528,0.9383968450170231
0199620B9F,,0.9892376240567698,0.9360415133699665
0187779022,,0.9719665891091687,0.9304746183178474
020054789C,,0.9664568848056344,0.92860633814645
0190645D37,,0.9967292078655089,0.9383247914167426
0193845DF0,,0.9989265965190226,0.9389799327574384
01953507E9,1.0,0.9990479767588204,0.9390159314354484
0758385F15,,0.9761877539210524,0.9318752554068408
0196984C53,,0.9872438443484821,0.9354207083027735
0192660C0C,,0.9964683393752222,0.9382465796763737
0193246FA0,,0.7607734715814335,0.817653092541449
