fold,lift@1%,lift@2%,lift@5%,pr_auc,roc_auc
0,14.213197969543147,12.436548223350254,9.543147208121827,0.3958969185586976,0.5914988564734758
1,17.346938775510203,13.26530612244898,10.306122448979592,0.44719598695533713,0.6542468308909467
2,15.97938144329897,12.371134020618557,8.865979381443298,0.4177196613222168,0.6072823470638994
3,14.43298969072165,12.88659793814433,9.690721649484535,0.39305609110875633,0.6113299877378627
