fold,lift@1%,lift@2%,lift@5%,pr_auc,roc_auc
0,15.094339622641508,10.377358490566037,7.924528301886792,0.5651428383317958,0.5729110512129381
1,15.094339622641508,12.264150943396226,9.056603773584904,0.6050263431416354,0.6477088948787062
2,11.538461538461538,10.576923076923077,7.692307692307692,0.6059003305595,0.5784340659340659
3,19.23076923076923,14.423076923076923,8.461538461538462,0.6077772589508776,0.6300824175824177
