fold,lift@1%,lift@2%,lift@5%,pr_auc,roc_auc
0,15.094339622641508,11.320754716981131,7.547169811320754,0.5257122414925082,0.5199460916442049
1,16.9811320754717,13.20754716981132,8.679245283018867,0.5588172037844813,0.6018867924528302
2,11.538461538461538,9.615384615384615,7.692307692307692,0.5671426709974029,0.5416208791208791
3,19.23076923076923,13.461538461538462,8.461538461538462,0.5553446033907475,0.5708791208791208
