gamma,lift@1%_mean,lift@1%_sd,lift@2%_mean,lift@2%_sd,lift@5%_mean,lift@5%_sd,pr_auc_mean,pr_auc_sd,roc_auc_mean,roc_auc_sd
0.0,8.599419448476052,3.3937134836255214,7.383889695210449,1.2090589486315353,5.429970972423802,0.5878942700419298,0.38156533860316355,0.02023333541313189,0.36155919552145965,0.03557598951055714
0.05,7.619738751814223,0.08379539465742035,4.998185776487663,0.901713497118564,3.9023947750362837,0.4493955296573522,0.4394645014788874,0.019708306930659784,0.425252047480821,0.05368166356984796
0.1,7.619738751814223,0.08379539465742035,4.998185776487663,0.901713497118564,3.9985486211901304,0.7136642770979796,0.44128665554800717,0.020324401542343162,0.42579437072361603,0.053976909480066976
0.2,7.1389695210449915,0.9157187220903529,4.998185776487663,0.44352725080573063,3.99854862119013,0.8973152671004,0.43649419669990924,0.021389579930004343,0.4189087445573294,0.055975391647312384
0.33,7.619738751814223,0.08379539465742035,4.757801161103047,0.7415973795850874,4.189042089985485,0.6824406983203883,0.437798841259375,0.02124320438269439,0.4244246319718018,0.052864978534274375
0.5,7.1389695210449915,0.9157187220903529,4.757801161103047,0.7415973795850874,4.283381712626995,0.8255946308457438,0.43696050152280413,0.02109475883951288,0.4204974860045615,0.0534414060075824
0.66,7.619738751814223,0.08379539465742035,4.757801161103047,0.7415973795850874,4.09288824383164,0.6272072695597066,0.43882415496467914,0.022053895434621152,0.42571013891768605,0.05464500341601415
0.8,7.1389695210449915,0.9157187220903529,4.757801161103047,0.7415973795850874,4.185413642960812,0.9012461543362587,0.4354180056728255,0.021936489412051022,0.42185815363881407,0.05397990901406255
0.9,7.619738751814223,0.08379539465742035,4.757801161103047,0.7415973795850874,4.281567489114659,0.9278235377086527,0.4368564536806005,0.02260736603486497,0.4245807847812565,0.05516826606919309
1.0,7.619738751814223,0.08379539465742035,4.993650217706821,0.86417174750153,4.281567489114659,0.9278235377086527,0.43427984309741646,0.02279635139023336,0.4197977140783744,0.054578699389148055
