fold,gamma,lift@1%,lift@2%,lift@5%,pr_auc,roc_auc
0,0.0,13.26530612244898,11.479591836734695,9.387755102040815,0.2784640688443776,0.4189123887440439
1,0.0,13.333333333333334,10.512820512820513,9.64102564102564,0.2787427194629423,0.41780783319244863
2,0.0,12.371134020618557,12.628865979381443,9.38144329896907,0.26580765682267865,0.4196489395522049
3,0.0,15.306122448979592,13.26530612244898,9.591836734693876,0.2856004936724735,0.4089274476310347
0,0.05,10.204081632653061,9.948979591836736,7.551020408163264,0.33214375440668453,0.5172559111750427
1,0.05,9.230769230769232,8.205128205128206,6.871794871794871,0.34170275116051363,0.5550577627500705
2,0.05,11.855670103092784,9.536082474226804,8.041237113402062,0.3338197249427223,0.5371837958127073
3,0.05,12.244897959183673,9.438775510204081,6.836734693877551,0.3408589675627486,0.5109851209206149
0,0.1,9.693877551020408,9.438775510204081,7.346938775510203,0.33356785631202024,0.5172559111750428
1,0.1,9.230769230769232,7.435897435897436,6.871794871794871,0.3416559990269602,0.5538968723584108
2,0.1,12.371134020618557,9.793814432989691,7.835051546391751,0.33472650131311027,0.5363322585040192
3,0.1,12.244897959183673,9.693877551020408,6.938775510204081,0.3417525980528638,0.5127663400161827
0,0.2,9.693877551020408,8.928571428571429,7.448979591836734,0.332383066065287,0.5158062123527826
1,0.2,8.205128205128206,7.948717948717949,6.871794871794871,0.34134144087105933,0.5565905888982813
2,0.2,12.371134020618557,9.793814432989691,8.041237113402062,0.33837706693430186,0.5398065307234661
3,0.2,12.244897959183673,9.183673469387756,7.142857142857142,0.3360126151281317,0.5131428121909556
0,0.33,10.204081632653061,9.438775510204081,7.551020408163264,0.3296920537229969,0.5155926908208217
1,0.33,9.743589743589745,6.923076923076923,6.666666666666667,0.34018670536870554,0.5557396449704142
2,0.33,12.371134020618557,9.536082474226804,8.144329896907216,0.3425760673052257,0.5386257323220855
3,0.33,12.244897959183673,9.693877551020408,7.346938775510203,0.33390557807373944,0.5108839791423178
0,0.5,10.714285714285715,9.183673469387756,7.448979591836734,0.3303151916553435,0.5161658275645059
1,0.5,9.230769230769232,6.923076923076923,7.076923076923077,0.34094528670248414,0.5561453930684701
2,0.5,12.371134020618557,9.536082474226804,8.041237113402062,0.34380384294452326,0.5386711476452155
3,0.5,11.224489795918368,9.183673469387756,7.244897959183673,0.33264530084713634,0.5110918816865954
0,0.66,10.714285714285715,9.693877551020408,7.244897959183673,0.3306604052034827,0.5169243909017351
1,0.66,9.230769230769232,7.17948717948718,6.9743589743589745,0.33945709796514717,0.5579599887292195
2,0.66,12.88659793814433,9.278350515463918,8.144329896907216,0.3478169069790743,0.5396759616694673
3,0.66,10.714285714285715,9.183673469387756,7.040816326530612,0.3315395860414093,0.5097377056549492
0,0.8,10.714285714285715,9.438775510204081,7.448979591836734,0.3311840320123268,0.5172559111750428
1,0.8,8.717948717948719,7.435897435897436,7.17948717948718,0.34067066127984813,0.557295012679628
2,0.8,12.371134020618557,9.536082474226804,8.041237113402062,0.34715686580686667,0.5394375312230346
3,0.8,10.714285714285715,8.16326530612245,7.142857142857142,0.3314995965507421,0.5088948575024724
0,0.9,10.714285714285715,9.438775510204081,7.346938775510203,0.3306922613388235,0.5181886631304504
1,0.9,8.717948717948719,6.923076923076923,7.17948717948718,0.3382097589645151,0.556996336996337
2,0.9,11.855670103092784,9.278350515463918,8.144329896907216,0.3483267719792297,0.5409873291248467
3,0.9,11.224489795918368,8.418367346938776,7.142857142857142,0.331325118282411,0.5082992448080553
0,1.0,10.204081632653061,9.438775510204081,7.346938775510203,0.3317467972624779,0.518048188438371
1,1.0,8.717948717948719,6.923076923076923,7.282051282051282,0.3398687823084575,0.5586925894618202
2,1.0,12.371134020618557,9.793814432989691,8.24742268041237,0.34729811207812566,0.539738407738771
3,1.0,11.224489795918368,7.908163265306123,7.142857142857142,0.3299746717276687,0.5081250561898769
