cig,label,score_raw_final,score_calib_final
0123031862,,0.0,0.3857557602524469
011473062F,,0.04026666666666665,0.37800135240170757
0121185505,,0.019200000000000012,0.38205079069292935
0113227DDC,,0.055999999999999966,0.3749881154171869
0113728B4D,,0.02826666666666667,0.3803059487939069
0121505D15,,0.00039999999999999996,0.3856784365598707
01247860AA,,0.006133333333333335,0.38457076598485473
0115109EEF,,0.0014666666666666662,0.38547226826166137
0126155A63,,0.0,0.3857557602524469
011820168B,,6.666666666666667e-05,0.3857428725698462
131297908C,,0.0,0.3857557602524469
0116292F2D,,0.025200000000000018,0.38089577239596145
01136467A3,,0.0,0.3857557602524469
012053087E,,0.01093333333333334,0.3836443328552914
0107424914,,0.06266666666666666,0.37371422071816457
0123168970,,0.16739999999999997,0.3539404372083996
0115827F72,,0.0013333333333333333,0.3854980370530369
0114221226,,0.0,0.3857557602524469
01129243D4,1.0,1.0,0.2173719641733784
0118908DF8,,0.0054,0.38471237831654015
0118135016,,0.3749333333333335,0.3162452970449727
077985223A,,0.0,0.3857557602524469
34645182B2,,0.00013333333333333334,0.38572998504742595
01050122A4,,0.29660000000000003,0.33022400727291823
0119540785,,0.11746666666666665,0.36331044697516857
0120954664,,0.0,0.3857557602524469
01190925D2,,0.12546666666666664,0.3618020277867981
01157407A9,,0.005866666666666669,0.384622259116358
22389296A7,,0.0,0.3857557602524469
01211632DE,,0.03133333333333333,0.3797164783557437
0113286E8C,,0.0,0.3857557602524469
0114455340,,0.49186666666666656,0.2959868072682337
01156540B3,,0.0,0.3857557602524469
0117042A1A,,0.28346666666666653,0.332598195047297
0117360089,,0.011133333333333335,0.38360574974741624
32757881C6,,0.0,0.3857557602524469
0116829A54,,0.2729333333333332,0.33450853615400133
0105953B2B,,0.0064,0.3845192754395878
01263814E5,,0.004400000000000001,0.38490551752283375
012740411B,,0.0,0.3857557602524469
01207817A0,,0.00013333333333333334,0.38572998504742595
01270171BE,,0.0,0.3857557602524469
0130222696,,0.05359999999999996,0.37544714267924323
013116726E,,0.00013333333333333334,0.38572998504742595
0125325D72,,0.0014666666666666665,0.38547226826166137
0123133C8D,,0.03266666666666665,0.379460297402482
01532100E4,,0.0,0.3857557602524469
0129031FBB,,0.0,0.3857557602524469
012382037E,,0.0012000000000000001,0.38552380648635537
0121870A4B,,0.002666666666666667,0.3852403780479054
012484622D,,0.03333333333333334,0.37933223210844214
0168770966,,0.0,0.3857557602524469
0128929B90,,0.17933333333333334,0.35171733603944716
01243611F1,,0.12213333333333329,0.3624302068020983
0126115961,,0.00039999999999999996,0.3856784365598707
0120743844,,0.16320000000000004,0.35472437986921557
0127380D49,,0.0,0.3857557602524469
0120516CEF,,0.0005333333333333334,0.3856526632775935
00836917FD,1.0,1.0,0.2173719641733784
0126203202,,0.0,0.3857557602524469
0125270013,,0.29706666666666676,0.3301398033740028
0122472B14,,0.018266666666666674,0.3822305804411732
01232973E6,,0.1270666666666667,0.3615006694051101
0131532F9F,,0.054266666666666644,0.37531961261155344
01278934A3,,0.027066666666666676,0.38053670735905537
01198642E6,,0.3646666666666667,0.318059289853075
01251572D2,,0.031266666666666665,0.3797292891644903
01300844B5,,0.0034666666666666674,0.38508581351150456
0053041ACE,,0.16506666666666667,0.35437586429893564
011496581C,,0.1737333333333332,0.35275978561064286
012915888B,,0.00013333333333333334,0.38572998504742595
2769271AB6,,0.0,0.3857557602524469
012583959F,,0.08620000000000001,0.3692314570666148
0131823FC3,,0.0024,0.38529190470722374
0126335EEC,,0.0008,0.3856011186366831
013396683B,,0.14026666666666665,0.3590186379478597
014301862E,,0.0,0.3857557602524469
0137314318,,0.1165333333333333,0.36348660516896397
01428370D2,,0.061199999999999984,0.37399432803548177
0142190AE3,,0.07786666666666665,0.3708163041629622
0139556D3D,,0.00039999999999999996,0.3856784365598707
0124083C84,,0.0008,0.3856011186366831
0147970CB1,,0.004266666666666667,0.38493127215898665
260170855B,,0.005066666666666667,0.3847767540180458
01432440B0,,0.004533333333333336,0.3848797635315751
0134359C8A,,0.004200000000000001,0.3849441497188584
01344317F6,,0.04279999999999999,0.377515526394443
0142719F6D,,0.00013333333333333334,0.38572998504742595
01407728B8,,0.35186666666666666,0.320328642258356
01403669AD,,0.008933333333333337,0.38403024444371525
01406113DD,,0.11399999999999992,0.36396493335519653
013124639F,,0.00013333333333333334,0.38572998504742595
0103366451,1.0,1.0,0.2173719641733784
0131724E11,,0.02626666666666668,0.3806905763995708
014987833C,,0.021200000000000004,0.381665635742746
0134137559,,0.0,0.3857557602524469
0145604C35,,0.1345333333333333,0.36009577400726944
0134445385,,0.12266666666666666,0.3623296665148093
0135410FD9,,0.006133333333333334,0.38457076598485473
01395887A7,,0.03479999999999998,0.37905054765210316
013570427B,,0.0026666666666666674,0.3852403780479054
0144769B25,,0.0,0.3857557602524469
0135116D3C,,0.009200000000000002,0.3839787811156921
0136701939,,0.17853333333333327,0.3518661711745247
01419748A4,,0.0,0.3857557602524469
01051135FC,,0.1618666666666667,0.35497341401817994
0130595A64,,0.11919999999999997,0.36298339335356206
0136918C4B,,0.0,0.3857557602524469
0143757805,,0.0008,0.3856011186366831
01341911EA,,0.060666666666666626,0.3740962061959067
01450291B7,,0.005066666666666667,0.3847767540180458
0141810150,,0.01346666666666667,0.3831557218884613
013730185C,,0.02266666666666668,0.3813832832681172
0130505022,,0.00013333333333333334,0.38572998504742595
0139469574,,0.0028000000000000004,0.3852146156830225
0150824FE2,,0.025733333333333334,0.38079316907602156
01512206AF,,0.006000000000000003,0.38459651222739083
0140471056,,0.03773333333333331,0.37848742347479813
01365669D1,,0.00013333333333333334,0.38572998504742595
0156038E9D,,0.0005333333333333334,0.3856526632775935
01507746A2,,0.006933333333333335,0.3844163021118576
01513745C5,,0.007333333333333336,0.3843390789125425
0148436D3F,,0.03453333333333333,0.3791017569489722
01516655E9,,0.0,0.3857557602524469
0147307992,,0.0,0.3857557602524469
014134840E,,0.012400000000000003,0.38336142411490415
0154676AA9,,0.0008,0.3856011186366831
01526903C5,,0.008933333333333337,0.38403024444371525
014943232F,,0.00039999999999999996,0.3856784365598707
2165593FDC,,0.00013333333333333334,0.38572998504742595
0151753E85,,0.06279999999999997,0.3736887606113168
26393268B5,,0.13813333333333339,0.35941926739043495
0168073A37,,0.0,0.3857557602524469
015080610C,1.0,1.0,0.2173719641733784
017561493F,,0.0,0.3857557602524469
0144046683,,0.0,0.3857557602524469
01513333F0,,0.5384000000000002,0.28813752300041895
0102990E05,,0.14466666666666664,0.3581929610247322
0154300462,,0.18506666666666666,0.3506515286268772
0142831BDB,,0.13973333333333332,0.3591187768987655
014971196A,,0.3738666666666667,0.31643350493689204
0150912883,,0.0,0.3857557602524469
01513734F2,,0.00013333333333333334,0.38572998504742595
0136044B0C,,0.0,0.3857557602524469
014868069C,,0.038533333333333336,0.37833390092292646
01480037EE,,0.008000000000000002,0.3842103865362607
0154367BAA,,0.00013333333333333334,0.38572998504742595
0148336ABA,,0.0013333333333333333,0.3854980370530369
01505269F9,,0.0,0.3857557602524469
015443107E,,0.0,0.3857557602524469
0148045A96,,0.031466666666666664,0.3796908572411353
01425904FC,,0.005866666666666667,0.384622259116358
0151142651,,0.0005333333333333334,0.3856526632775935
0154774B88,,0.09106666666666663,0.368307206781151
014371013E,,0.1182666666666666,0.36315948342004173
015178481C,,0.013200000000000009,0.3832071435261584
0196929EEF,,0.12893333333333334,0.36114922233799357
009696520C,,0.0,0.3857557602524469
0149209B26,,0.00039999999999999996,0.3856784365598707
014867527D,,0.0022666666666666664,0.3853176690014025
0123111A66,,0.025200000000000014,0.38089577239596145
01426430BA,,0.03226666666666668,0.37953714464083943
0147546ECB,,0.07893333333333326,0.37061328761772677
5139242CA6,,0.003333333333333335,0.3851115726583277
0157543896,,0.0,0.3857557602524469
01614164B1,,0.014400000000000001,0.3829757667508529
01599001A7,,0.0,0.3857557602524469
0157346605,,0.0,0.3857557602524469
0169988687,,0.07919999999999998,0.37056254062178107
0166658A85,,0.0045333333333333345,0.3848797635315751
01698672AE,,0.18280000000000005,0.35107271696077036
0165282B02,,0.011733333333333339,0.3834900092187119
0170310042,,0.00013333333333333334,0.38572998504742595
015836923B,,0.0,0.3857557602524469
0164043C8D,,0.009866666666666673,0.3838501341640965
0164197BA3,,0.24440000000000003,0.3397105816563572
016319833F,,0.004000000000000001,0.3849827833654624
0158829DD2,,0.0013333333333333333,0.3854980370530369
043087514C,,0.07813333333333329,0.3707655457443557
0157779B56,,0.06959999999999994,0.3723912255842354
01647579C4,,0.005466666666666668,0.38469950366056627
016104635C,,0.0008,0.3856011186366831
01584114E3,,0.04973333333333331,0.3761871573532822
01645238AA,,0.0014666666666666665,0.38547226826166137
0150283174,1.0,1.0,0.2173719641733784
01584916E7,,0.13559999999999992,0.359895269516798
0160977A69,,0.06213333333333328,0.37381606813961005
01603293AC,,0.002533333333333333,0.3852661410560152
0161290CB4,,0.25333333333333335,0.3380776679189221
01596535D1,,0.12919999999999995,0.36109902773769464
0167203C44,,0.005066666666666668,0.3847767540180458
021141405A,,0.00666666666666667,0.38446778748158095
2334093A77,,0.0006666666666666668,0.38562689063648814
01410638DC,,0.030399999999999993,0.3798958449247716
0157921088,,0.0006666666666666668,0.38562689063648814
01569585D5,,0.132,0.36057216776460466
0164045E33,,0.00039999999999999996,0.3856784365598707
01494398F4,,0.00013333333333333334,0.38572998504742595
0163496928,,0.06399999999999999,0.3734596511485065
01649801CD,,0.014666666666666672,0.38292435688554105
0166486C94,,0.042733333333333325,0.37752830814249516
0159447BD0,,0.005600000000000002,0.38467375483307376
01662054B3,,0.0018666666666666664,0.38539496574047677
32162873FE,,0.011066666666666674,0.3836186106205588
016078297E,,0.0702666666666666,0.372264114825394
0169626BCA,,0.005600000000000002,0.38467375483307376
0155087DD3,,0.05266666666666664,0.3756257138013682
52200823F0,,0.07679999999999997,0.3710193663604211
01602133F2,,0.02893333333333334,0.3801777729514357
058930450A,,0.0,0.3857557602524469
01487998CF,,0.004733333333333333,0.3848411337541442
01537530FD,,0.06066666666666662,0.3740962061959067
0163529465,,0.0,0.3857557602524469
0159388B20,,0.00746666666666667,0.3843133391413542
3189549319,,0.0,0.3857557602524469
01651985B2,,0.0015999999999999999,0.3854465001123572
0170171D89,,0.0005333333333333334,0.3856526632775935
02308707F1,,0.014800000000000008,0.38289865293490233
016822794D,,0.03679999999999997,0.37866656389699827
016492760F,,0.22886666666666655,0.34255897937095947
0181042893,,0.00039999999999999996,0.3856784365598707
0170311115,,0.2414666666666666,0.34024759679411126
0172837599,,0.0,0.3857557602524469
0178375FB0,,0.07266666666666664,0.3718066624363521
01763844AD,,0.0037999999999999996,0.38502141846221327
