cig,label,score_raw_final,score_calib_final
011759741C,,0.014400000000000007,0.51360392828254
0080520F30,,0.13160000000000005,0.4594394379814781
01175258B0,,0.032400000000000005,0.505274078081778
01129243D4,1.0,1.0,0.14545705605605944
01088788F5,,0.2028,0.4269156825191448
0116863664,,0.0328,0.5050889199055176
0116685381,,0.018266666666666678,0.5118150321653703
01188920C8,,0.002266666666666667,0.5192148870499715
0120704815,,0.015733333333333342,0.5129871045987028
0120751EDC,,0.010133333333333338,0.515577476384319
0125636E17,,0.0028000000000000004,0.5189683429444252
0430761338,,0.017733333333333337,0.5120617954862382
0430694BEB,,0.010933333333333335,0.515207471262664
00836917FD,1.0,1.0,0.14545705605605944
01248315CB,,0.06039999999999998,0.4923124150082548
01203514C8,,0.01306666666666667,0.5142207105312343
0124665CCC,,0.0,0.5202625936616289
04307011B5,,0.0025333333333333336,0.5190916161593574
013102091D,,0.08453333333333334,0.4811483396570203
0128398560,,0.0034666666666666674,0.5186601498364101
0134148E6A,,0.1261333333333334,0.46195456203655366
0142633877,,0.02506666666666668,0.5086683362812655
013964892A,,0.0008,0.5198928347325406
0136183DC0,,0.012000000000000004,0.5147141052364438
0142004168,,0.0021333333333333334,0.5192765216189831
013150160D,,0.008000000000000002,0.5165640721232136
469885951C,,0.012933333333333338,0.5142823864049545
0136763C62,,0.00039999999999999996,0.520077716946577
0127654F65,,0.0032000000000000006,0.5187834287966654
0137049867,,0.003466666666666667,0.5186601498364101
01485982F2,,0.00039999999999999996,0.520077716946577
015337590B,,0.026000000000000013,0.5082363776324105
0146005721,,0.004266666666666668,0.5182902993838947
01267315B9,,0.032133333333333326,0.5053975160653846
0109226823,,0.05213333333333333,0.49613889924560367
0146599152,,0.0012,0.5197079470699945
015080610C,1.0,1.0,0.14545705605605944
0152078AB9,,0.010533333333333339,0.5153924759327788
0149441A9A,,0.00013333333333333334,0.5202009687040587
01445706EE,,0.015200000000000007,0.513233838924393
0315554365,,0.018800000000000008,0.5115682630856119
0125982B9F,,0.03333333333333333,0.5048420401745701
0145053584,,0.04853333333333333,0.49780543917114345
01483473D0,,0.005066666666666668,0.5179204288881275
0431292968,,0.10973333333333334,0.4695110547165209
0154665198,,0.0017333333333333335,0.5194614217983925
0140785374,,0.0032,0.5187834287966654
0140883453,,0.05906666666666665,0.492929540707197
0430987DB5,,0.003200000000000001,0.5187834287966654
01580467AD,,0.029333333333333347,0.506693572289958
0173776C7A,,0.007866666666666671,0.5166257301496916
0164122DBE,,0.005600000000000002,0.5176738376221101
0158814175,,0.05733333333333332,0.4937318360475274
0159444957,,0.04226666666666667,0.5007065476262625
01307298F9,,0.03613333333333334,0.5035458856462913
0150283174,1.0,1.0,0.14545705605605944
01610441B6,,0.0015999999999999999,0.5195230540094199
0166837E3B,,0.007466666666666669,0.5168107011844003
01170039EB,,0.0021333333333333334,0.5192765216189831
0161057C6D,,0.057066666666666634,0.49385526906872745
0163344BB8,,0.005200000000000001,0.5178587818852349
0164727105,,0.0008,0.5198928347325406
04308615BD,,0.00039999999999999996,0.520077716946577
0157899E5C,,0.020400000000000012,0.5108279224945502
01636063F0,,0.00013333333333333334,0.5202009687040587
01508250BA,,0.007733333333333337,0.5166873876699641
01600605AF,,0.020933333333333345,0.5105811315808403
0153789EAE,,0.0332,0.5049037603333721
01693800CC,,0.0009333333333333332,0.519831206114589
0172500F7C,,0.026800000000000008,0.5078661175491836
0144870E7D,,0.00013333333333333334,0.5202009687040587
01787537A2,,0.030533333333333346,0.5061381296223517
017925885F,,0.010400000000000003,0.5154541432211884
01694022F3,,0.0023999999999999994,0.5191532518961395
016521106E,,0.04880000000000001,0.4976819896423482
0094698342,,0.010800000000000006,0.5152691399516421
0169223F38,,0.004266666666666669,0.5182902993838947
0178952BD9,,0.018133333333333345,0.5118767235401763
01713602BE,,0.06906666666666667,0.4883017529691917
0177747974,,0.020400000000000012,0.5108279224945502
01607173DC,,0.08626666666666666,0.48034709124469965
0178991C08,,0.0062666666666666695,0.5173655864477346
018024460C,,0.023866666666666682,0.5092236925787734
0175787803,,0.0,0.5202625936616289
01446286CB,,0.015466666666666672,0.513110472560234
018142764A,,0.0035999999999999995,0.5185985095033703
0188569C0C,,0.05146666666666667,0.49644751238137674
0184321A7D,,0.006000000000000003,0.517488888516627
0187246847,,0.015066666666666674,0.5132955215027671
