cig,fold,label,score_raw,score_calib_pf,score_calib_gl
011759741C,3.0,,0.0009333333333333334,0.5178925660531415,0.519831206114589
0080520F30,2.0,,0.5157333333333334,0.29544275196694764,0.2944371637325363
01175258B0,1.0,,0.06559999999999992,0.48836092163801503,0.48990586598458896
01129243D4,0.0,1.0,0.004800000000000001,0.5161282198980662,0.5180437212554583
01088788F5,3.0,,0.42146666666666666,0.332513038264011,0.3319521368507694
0116863664,1.0,,0.012000000000000007,0.5128418476922608,0.5147141052364438
0116685381,0.0,,0.12599999999999995,0.4608468734949115,0.46201593125173374
01188920C8,1.0,,0.008000000000000004,0.5146677653193884,0.5165640721232136
0120704815,1.0,,0.014133333333333343,0.5118678816916237,0.5137272881071179
0120751EDC,1.0,,0.03413333333333329,0.502733571305105,0.5044717161885007
0125636E17,3.0,,0.03706666666666664,0.5013935730784803,0.5031138226851711
0430761338,1.0,,0.12146666666666657,0.46290577360979257,0.4641031574357017
0430694BEB,2.0,,0.034799999999999984,0.5024290290102275,0.5041631091015435
00836917FD,1.0,1.0,0.22413333333333318,0.41671993338458546,0.417279600120108
01248315CB,2.0,,0.13999999999999987,0.4544972376189267,0.4555788025839018
01203514C8,0.0,,0.11293333333333318,0.4667847283768039,0.46803540950246086
0124665CCC,1.0,,0.0,0.5183183775461184,0.5202625936616289
04307011B5,3.0,,0.013466666666666675,0.5121722560952189,0.5140356803189261
013102091D,3.0,,0.3010666666666667,0.3830001120406554,0.3830991125064446
0128398560,2.0,,0.03573333333333331,0.5020026668201243,0.5037310539032529
0134148E6A,2.0,,0.03413333333333331,0.502733571305105,0.5044717161885007
0142633877,0.0,,0.04786666666666661,0.49645991901683756,0.49811406413079573
013964892A,2.0,,0.0010666666666666667,0.5178317337039642,0.519769576893117
0136183DC0,3.0,,0.04026666666666665,0.4999317346651619,0.5016324326211414
0142004168,2.0,,0.031199999999999974,0.5040735302646054,0.5058295437274815
013150160D,0.0,,0.046399999999999914,0.49712990231243315,0.4987930437695041
469885951C,3.0,,0.05826666666666657,0.4917096331460506,0.4932998265894438
0136763C62,0.0,,0.0014666666666666665,0.517649233492158,0.519584685626276
0127654F65,2.0,,0.03053333333333334,0.5043780589226529,0.5061381296223517
0137049867,0.0,,0.002666666666666667,0.5171017047992033,0.5190299798414958
01485982F2,3.0,,0.0032000000000000006,0.5168583454537395,0.5187834287966654
015337590B,1.0,,0.05399999999999993,0.4936583360730612,0.49527479886770676
0146005721,1.0,,0.011066666666666673,0.5132679275907033,0.5151458021105786
01267315B9,2.0,,0.09093333333333325,0.4768025682028738,0.47819039790751855
0109226823,3.0,,0.1686666666666666,0.4415438648010634,0.44244650689151366
