fold,lift1_pi0.005,lam_pi0.005,prauc_pi0.005,rocauc_pi0.005,lift1_pi0.01,lam_pi0.01,prauc_pi0.01,rocauc_pi0.01,lift1_pi0.02,lam_pi0.02,prauc_pi0.02,rocauc_pi0.02,lift1_pi0.03,lam_pi0.03,prauc_pi0.03,rocauc_pi0.03,lift1_pi0.05,lam_pi0.05,prauc_pi0.05,rocauc_pi0.05
0,8.0,4.1753189365604006e-05,0.2900595933665443,0.432824427480916,8.0,0.00010826367338740541,0.2900556543027921,0.43285496183206107,8.0,0.0002807216203941176,0.29026317610021146,0.4329160305343512,11.2,0.01268961003167922,0.3002005499701498,0.44528244274809164,8.0,4.1753189365604006e-05,0.2891358198829321,0.4312671755725191
1,9.6,6.723357536499335e-05,0.3076769543294977,0.4371187739463601,12.0,0.004893900918477494,0.3124158478255525,0.44156321839080465,12.0,0.004893900918477494,0.3086705006205456,0.43803831417624517,9.6,1.610262027560939e-05,0.3058188372159846,0.4355249042145594,11.2,6.723357536499335e-05,0.3023296287167233,0.43276628352490426
2,7.317073170731708,0.01268961003167922,0.27595093908532603,0.3968787963741706,7.317073170731708,0.0007278953843983146,0.2768461516595354,0.3896209077033299,7.317073170731708,0.0030391953823131978,0.2797091660763073,0.3921440363828926,8.130081300813009,1.610262027560939e-05,0.27279111885009016,0.3896520574401146,8.130081300813009,0.007880462815669913,0.278766337742268,0.3910226458586425
3,8.94308943089431,0.0018873918221350976,0.30565462766925283,0.4680870946640502,8.94308943089431,0.0030391953823131978,0.30675515797173064,0.46945768308257796,9.75609756097561,4.1753189365604006e-05,0.30955838232723504,0.4697691804504252,8.94308943089431,0.007880462815669913,0.3059182867170098,0.4695199825561474,9.75609756097561,0.007880462815669913,0.3060333696518477,0.4673395009812167
