fold,lift1_pi0.005,lam_pi0.005,prauc_pi0.005,rocauc_pi0.005,lift1_pi0.01,lam_pi0.01,prauc_pi0.01,rocauc_pi0.01,lift1_pi0.02,lam_pi0.02,prauc_pi0.02,rocauc_pi0.02,lift1_pi0.03,lam_pi0.03,prauc_pi0.03,rocauc_pi0.03,lift1_pi0.05,lam_pi0.05,prauc_pi0.05,rocauc_pi0.05
0,5.660377358490566,0.007880462815669913,0.34201086473390163,0.3369272237196765,7.547169811320754,0.0030391953823131978,0.32418436843740683,0.2956873315363881,9.433962264150942,0.01268961003167922,0.4025362139938384,0.43423180592991917,11.320754716981131,0.01268961003167922,0.40505824578736577,0.4358490566037736,13.20754716981132,0.03290344562312668,0.4836114229239568,0.5221024258760107
1,13.20754716981132,0.007880462815669913,0.3754567942991208,0.3757412398921833,15.094339622641508,0.0030391953823131978,0.3728409202403007,0.3870619946091644,16.9811320754717,0.01268961003167922,0.4293964633134924,0.4579514824797844,15.094339622641508,0.01268961003167922,0.43974098417734797,0.4722371967654987,13.20754716981132,0.03290344562312668,0.4937210097086474,0.5331536388140161
2,7.692307692307692,0.007880462815669913,0.3469048768427523,0.34203296703296704,5.769230769230769,0.004893900918477494,0.3514910957013892,0.35357142857142854,5.769230769230769,0.007880462815669913,0.383129191196619,0.40906593406593406,5.769230769230769,0.007880462815669913,0.39909511657110097,0.43241758241758244,3.846153846153846,0.020433597178569417,0.4340744747275174,0.4854395604395605
3,15.384615384615383,0.004893900918477494,0.36658384592767085,0.3521978021978022,19.23076923076923,0.0007278953843983146,0.3967092849851816,0.3538461538461538,7.692307692307692,0.020433597178569417,0.41268814783701285,0.4774725274725275,15.384615384615383,0.007880462815669913,0.4451002332271801,0.44670329670329667,13.461538461538462,0.03290344562312668,0.4988191556760154,0.5365384615384615
