fold,lift1_pi0.005,lam_pi0.005,prauc_pi0.005,rocauc_pi0.005,lift1_pi0.01,lam_pi0.01,prauc_pi0.01,rocauc_pi0.01,lift1_pi0.02,lam_pi0.02,prauc_pi0.02,rocauc_pi0.02,lift1_pi0.03,lam_pi0.03,prauc_pi0.03,rocauc_pi0.03,lift1_pi0.05,lam_pi0.05,prauc_pi0.05,rocauc_pi0.05
0,10.152284263959391,0.004893900918477494,0.263590800989344,0.4038824120042394,10.152284263959391,0.01268961003167922,0.2692950970477897,0.4069727227087633,9.644670050761421,0.01268961003167922,0.26889809740308424,0.41322028225581525,9.644670050761421,0.020433597178569417,0.27052213267018976,0.41816254811178666,9.644670050761421,0.03290344562312668,0.27140636450649386,0.42311597032409215
1,11.73469387755102,0.01268961003167922,0.2667765610171234,0.42319405735862625,10.714285714285715,0.020433597178569417,0.2729242415788927,0.42965589319428216,12.244897959183673,0.0007278953843983146,0.26342747476125705,0.41769868740447724,10.714285714285715,0.03290344562312668,0.2760681855655355,0.43140901735143394,10.714285714285715,0.05298316906283707,0.2763646634821795,0.4325215769127034
2,7.731958762886598,0.007880462815669913,0.22383541088961134,0.32604228166583404,7.216494845360825,0.007880462815669913,0.22433496244789183,0.32944843090058584,7.731958762886598,0.020433597178569417,0.22639627347757618,0.33324061038194286,6.701030927835052,0.08531678524172806,0.24331879683298888,0.3978666151959671,7.731958762886598,0.03290344562312668,0.22788993271016827,0.34088173849856945
3,8.762886597938145,0.020433597178569417,0.26619965945545376,0.442850492756256,8.247422680412372,0.01268961003167922,0.27866635885211943,0.4449282437894545,7.731958762886598,0.007880462815669913,0.2782365622481622,0.44564353512875243,8.247422680412372,0.01268961003167922,0.2796377387095983,0.4506505745038376,8.247422680412372,0.020433597178569417,0.2805121427450175,0.454295154185022
