fold,best_C,lift_1pct,lift_2pct,lift_5pct,pr_auc,roc_auc
0,0.1,13.197969543147208,11.16751269035533,9.949238578680202,0.2940366656160226,0.47703464048641714
1,1.0,9.183673469387756,11.479591836734695,8.979591836734693,0.27103702812491226,0.4543906769756361
2,0.01,5.670103092783505,6.185567010309279,7.9381443298969065,0.23569949294362308,0.38081316136064314
3,1.0,9.793814432989691,8.762886597938145,9.278350515463917,0.28274657490010746,0.46152754439347843
