fold,max_features,lift_1pct,lift_2pct,lift_5pct,pr_auc,roc_auc
0,0.4,15.094339622641508,12.264150943396226,8.301886792452828,0.4785780991299034,0.4425876010781671
1,0.2,13.20754716981132,11.320754716981131,8.679245283018867,0.49241104192697593,0.47870619946091647
2,0.4,23.076923076923077,15.384615384615383,8.076923076923077,0.6046389753205621,0.5629120879120879
3,0.2,11.538461538461538,9.615384615384615,7.692307692307692,0.452886365740291,0.45082417582417583
