fold,best_params,n_rounds,lift_1pct,lift_2pct,lift_5pct,pr_auc,roc_auc
0,nl=63_lr=0.1_md=10_ff=1.0,16,15.094339622641508,12.264150943396226,7.924528301886792,0.49511198861118905,0.4954177897574124
1,nl=15_lr=0.05_md=20_ff=1.0,38,13.20754716981132,10.377358490566037,9.056603773584904,0.550495592382487,0.49541778975741235
2,nl=15_lr=0.1_md=50_ff=1.0,29,19.23076923076923,14.423076923076923,10.0,0.5771347157603484,0.575
3,nl=31_lr=0.1_md=10_ff=1.0,10,9.615384615384615,5.769230769230769,6.9230769230769225,0.4192137948491126,0.4614010989010989
