fold,best_params,n_rounds,lift_1pct,lift_2pct,lift_5pct,pr_auc,roc_auc
0,nl=63_lr=0.05_md=20_ff=1.0,48,11.6751269035533,7.868020304568528,5.685279187817258,0.49209634125485513,0.6258771685167623
1,nl=63_lr=0.1_md=50_ff=1.0,29,9.183673469387756,6.63265306122449,5.612244897959183,0.48645232800086646,0.6668895531780995
2,nl=63_lr=0.01_md=20_ff=1.0,245,15.463917525773196,10.051546391752577,6.90721649484536,0.573431117146935,0.6806508015804533
3,nl=15_lr=0.1_md=20_ff=1.0,32,10.824742268041238,7.474226804123711,5.360824742268041,0.5504321236407886,0.6931286616104274
