fold,max_features,lift_1pct,lift_2pct,lift_5pct,pr_auc,roc_auc
0,0.5,16.9811320754717,12.264150943396226,7.924528301886792,0.7707979150250435,0.7539083557951483
1,0.4,11.320754716981131,8.49056603773585,7.547169811320754,0.7893943163951181,0.7695417789757413
2,0.2,17.307692307692307,13.461538461538462,8.076923076923077,0.8157777390918047,0.7667582417582418
3,0.3,17.307692307692307,11.538461538461538,6.538461538461538,0.770282603107345,0.7744505494505495
