cig,label,score_raw_final,score_calib_final
0124083C84,,0.006201225288681902,0.25199596186529094
0147970CB1,,0.0037228060016480714,0.2514721171271243
260170855B,,0.03020661298305751,0.25710713707409244
01432440B0,,0.003541124741652401,0.2514337449939926
0134359C8A,,0.07469188574520672,0.2667563757752814
01344317F6,,0.024942549200550602,0.25598054276944
0142719F6D,,0.01084627244715211,0.25297969751862676
01407728B8,,0.06628337654178437,0.26491495012147165
01403669AD,,0.016996747731330822,0.25428615726199527
01406113DD,,0.03136508960216604,0.2573555045196071
013124639F,,0.002098528503582951,0.25112919836606035
0103366451,1.0,0.12822936442014748,0.27867008260829
0131724E11,,0.016392923887322795,0.25415769875716254
014987833C,,0.020742667525405552,0.25508402613913617
0134137559,,0.009143666874279484,0.2526188222846337
0145604C35,,0.009439228348035743,0.2526814434734219
0134445385,,0.06004315164875863,0.2635536364099217
0135410FD9,,0.005662373628995773,0.2518820073312102
01395887A7,,0.047247755908984494,0.26077638905145273
013570427B,,0.0282842552267124,0.25669534605109917
0144769B25,,0.00640800910993365,0.25203970088690325
0135116D3C,,0.025420270225871334,0.25608264903671824
0136701939,,0.11508510918196424,0.27571501779461016
01419748A4,,0.001305589362888041,0.25096190536495
01051135FC,,0.08359642609564796,0.26871528491050783
0130595A64,,0.16501445319863683,0.28704247723392634
0136918C4B,,0.001972261607850348,0.2511025538221127
0143757805,,0.004303520342898106,0.2515947934324918
01341911EA,,0.040535158648130065,0.2593270139627223
01450291B7,,0.0365259023053005,0.25846384188897586
0141810150,,0.016604749477972313,0.2542027580193981
013730185C,,0.04967206150053033,0.2613011287239365
0130505022,,0.0031623105597465852,0.25135374975461783
0139469574,,0.004217186234040302,0.2515765527786112
0150824FE2,,0.02151470989111044,0.2552486731325747
01512206AF,,0.018961497187770505,0.2547044374014452
0140471056,,0.14163101751488405,0.2817029424365846
01365669D1,,0.002142736306273569,0.25113852743693393
0156038E9D,,0.0028952199800627025,0.25129735766068384
01507746A2,,0.13625567653640858,0.2804840687197514
01513745C5,,0.028134882071839916,0.2566633666973745
0148436D3F,,0.011309295345997665,0.25307789633858563
01516655E9,,0.0013957942916840306,0.2509809329169464
0147307992,,0.0037800223786698286,0.2514842023620844
014134840E,,0.008933196948157618,0.25257423587206385
0154676AA9,,0.003929883975461135,0.2515158579349688
01526903C5,,0.006989748660550782,0.2521627777368283
014943232F,,0.003870375796321066,0.25150328758337603
2165593FDC,,0.003023325845784133,0.25132440420742336
0151753E85,,0.05711687870716213,0.26291681519793497
26393268B5,,0.02131678318522858,0.25520645630829597
0168073A37,,0.0024894950776488288,0.25121171113141566
015080610C,1.0,0.8055520984924585,0.45238300809456583
017561493F,,0.0015578291230857622,0.25101511445811847
0144046683,,0.0015644232765146021,0.2510165055722677
01513333F0,,0.4004149594104864,0.3439705404546669
0102990E05,,0.08768188461088076,0.269617083639219
0154300462,,0.04005265930893885,0.2592230352624729
0142831BDB,,0.08457299025984313,0.2689306720072563
014971196A,,0.1149810326292085,0.27569169710335445
0150912883,,0.0023094374851846604,0.2511737080749804
01513734F2,,0.010447549990125734,0.2528951558602614
0136044B0C,,0.001350321625178316,0.25097134093175144
014868069C,,0.012862209946186542,0.2534074255255856
01480037EE,,0.009309882739243252,0.25265403750148463
0154367BAA,,0.0038251356730156596,0.2514937314575696
0148336ABA,,0.003651669130460041,0.2514570921451978
01505269F9,,0.0013580269897850107,0.25097296628097593
015443107E,,0.0012218511915738062,0.25094424274956767
0148045A96,,0.0074935484829054535,0.25226939730046316
01425904FC,,0.027636492078908333,0.2565566850723442
0151142651,,0.00668010727634235,0.25209726290187306
0154774B88,,0.016073938237493462,0.2540898544828214
014371013E,,0.04264750415864256,0.25978254379882726
015178481C,,0.014096363158519847,0.2536695154574748
0196929EEF,,0.16380601058392844,0.28676505555736276
009696520C,,0.00517216373300623,0.2517783690900918
0149209B26,,0.011535038691917325,0.25312578157557625
014867527D,,0.0048956959037503005,0.25171993183246416
0123111A66,,0.03225402155721805,0.2575461901772708
01426430BA,,0.003082494852301374,0.25133689700720474
0147546ECB,,0.17449653688133324,0.2892248284707092
5139242CA6,,0.012371308903523452,0.2533032254694968
0157543896,,0.010565903958726218,0.25292024866073753
01614164B1,,0.03210363538682933,0.25751392420958874
01599001A7,,0.0030092902237597624,0.25132144082094077
0157346605,,0.00875109202122457,0.25253566256778615
0169988687,,0.0025124825120485693,0.25121656314723945
0166658A85,,0.021786043674500256,0.2553065547959759
01698672AE,,0.0658697889946968,0.2648245863977657
0165282B02,,0.018012942477180455,0.2545024408237952
0170310042,,0.07054622198652268,0.26584747718163015
015836923B,,0.002426145950671288,0.25119834019349757
0164043C8D,,0.00383323075244758,0.25149544137325
0164197BA3,,0.009171329896307954,0.2526246828675314
016319833F,,0.005713286393702933,0.2518927727288573
0158829DD2,,0.006442449733408748,0.2520469862745034
043087514C,,0.25580891970070607,0.30833571418076433
0157779B56,,0.0781680292513809,0.2675200102675609
01647579C4,,0.023212895051619567,0.2556110765430291
016104635C,,0.0032712005542928028,0.25137674262471793
01584114E3,,0.004933651435205928,0.2517279539947855
01645238AA,,0.004055952631356241,0.2515424897249489
0150283174,1.0,0.6055459646028799,0.39760052475087143
01584916E7,,0.023942582075327644,0.2557669000862069
0160977A69,,0.04718536296876375,0.2607628931384821
01603293AC,,0.006122963812111013,0.25197940927001394
0161290CB4,,0.07050159818462097,0.265837704577437
01596535D1,,0.032794246516356026,0.25766211942808565
0167203C44,,0.015906681245110382,0.25405428577638567
021141405A,,0.006113082781071654,0.251977319446222
2334093A77,,0.0019105908758376363,0.25108954089204155
01410638DC,,0.08574367297493406,0.26918901690112174
0157921088,,0.006909144911995313,0.2521457222721844
01569585D5,,0.037296553364256385,0.2586296136661552
0164045E33,,0.002969999280835057,0.2513131453199382
01494398F4,,0.00438605684191348,0.25161223254893844
0163496928,,0.23510271655906056,0.30340283484097147
01649801CD,,0.012507166626247292,0.2533320601837381
0166486C94,,0.032742041973962396,0.25765091513865507
0159447BD0,,0.16633592748122542,0.28734603099428435
01662054B3,,0.007911990251667665,0.25235797517580927
32162873FE,,0.012804957588033305,0.2533952715182016
016078297E,,0.06270580290494553,0.264133947680985
0169626BCA,,0.008048254100221476,0.25238682464503503
0155087DD3,,0.032964210655949795,0.25769859982562815
52200823F0,,0.010749122505022309,0.2529590969637136
01602133F2,,0.005607308659313876,0.2518703643020414
058930450A,,0.004554366088077741,0.2516477970542342
01487998CF,,0.09031862034448158,0.2702001129954671
01537530FD,,0.03930770803658634,0.2590625513532755
0163529465,,0.0019484991137171071,0.2510975397264752
0159388B20,,0.006034111360280497,0.2519606175178155
3189549319,,0.002746070975858051,0.2512658707855039
01651985B2,,0.002048591656401055,0.25111866058515914
0170171D89,,0.002828202054506037,0.25128320916913394
02308707F1,,0.024334659662908386,0.2558506533987045
016822794D,,0.1446052496574847,0.28237873971644195
016492760F,,0.11131820599358737,0.27487173704433826
0181042893,,0.0012980078167684245,0.25096030618048115
0170311115,,0.06316675712871071,0.26423449344058464
0172837599,,0.0013637250980384477,0.2509741682293574
0178375FB0,,0.03661471037798796,0.2584829415218618
01763844AD,,0.019503810452128494,0.2548199714747954
0169968606,,0.07991379928666746,0.2679040416839123
017810728B,,0.0525502436500745,0.26192499504257927
0171535328,,0.8087263113945317,0.4532655238129822
1892033B03,,0.0011025856256928108,0.2509190878855574
017227991E,,0.0015081347068149102,0.25100463100194914
017179273C,,0.002818045127550757,0.25128106493534996
01660282A3,,0.002993094774168876,0.2513180214518913
01808634DD,,0.0012514272573920474,0.25095048103683903
01665934E3,,0.1998225583158377,0.29510167792796366
0168911DC0,,0.006669348711339595,0.2520949867758972
0174143B56,,0.005031489659928215,0.2517486335579971
0171084EF7,,0.20503194327176738,0.2963190794407074
0169634267,,0.04721641709253583,0.2607696102482157
0167317A58,,0.1715551231450555,0.2885467944042529
0181312763,,0.08513609495666637,0.269054917728749
0181400004,,0.1335962536658781,0.2798822283902924
0176529C53,,0.0014047151599732512,0.25098281470976175
0178921247,,0.04538374131527777,0.26037338817447675
33586204E6,,0.011719121947225951,0.2531648342044749
0182774DDC,,0.004080615320292966,0.2515476998951518
016488101B,,0.034174881088707754,0.25795855063801354
0180261414,,0.013405579943013104,0.2535227958035139
0179089CE7,,0.0014491868963045452,0.2509921958417009
0165534AF7,,0.002737003785336764,0.25126395669367874
0169298D1D,,0.09540790040878408,0.2713276862956611
017665979C,,0.005500837946875191,0.2518478529692534
018084452F,,0.001351424107693394,0.2509715734860673
0172142810,,0.09543778761438296,0.2713343167763622
1799883E6C,,0.0014819803345299334,0.2509991136334883
019732668F,,0.00656767512366824,0.2520734769689669
0171986754,,0.005368356361315917,0.25181984396504986
01520313F2,,0.20225820419849183,0.2956705115986199
01764646B1,,0.0051566794601079664,0.2517750959272457
1595174B37,,0.001435891808036652,0.2509893912724629
01691925A6,,0.035428329343233526,0.2582278667254644
017481778B,,0.025248016602887613,0.2560458291265404
221664949E,,0.001915647822155184,0.25109060792410265
0181338CD6,,0.007237676889019172,0.2522152432554624
01563407D7,,0.010110117596260161,0.2528236242184912
0178256D7D,,0.00602126461633804,0.2519579005866482
016803178F,,0.10948010568223382,0.27446083116269737
0176941055,,0.002225300972734393,0.25115595148531256
3981665DE3,,0.0012500032798145732,0.25095018068414376
0173238085,,0.0027349220116099407,0.2512635172307973
0150191587,,0.026707840211866635,0.2563579822983258
0149194EC4,,0.008225301343018972,0.2524243119440491
01709711BB,,0.007415344057000709,0.2522528448761889
016597895E,,0.022196776770295683,0.2553941899110029
017130120E,,0.10176686270345892,0.27274071172557957
017595637B,,0.004708877595434218,0.2516804489721982
0167845E0F,,0.030477471876400184,0.25716519285488987
016967543C,,0.0574282512377908,0.2629845296125112
0168485E34,,0.006574339011812446,0.2520748867270188
0187679D98,,0.017253503036910946,0.25434079278268484
3230734608,,0.001963987548267277,0.2511008079150842
01882282A8,,0.014096897446118018,0.25366962895976164
0194146657,,0.08470489247291602,0.2689597721975317
2445227925,,0.0016238071873966948,0.25102903353697265
0183217B70,,0.0016653820996722557,0.2510378046622922
0169521526,,0.14753063043737785,0.28304439540897836
0176019777,,0.12810837988459373,0.27864279464658376
0191081506,,0.001536781976293313,0.2510106743494815
03800581C8,,0.005730195806763771,0.25189634825640617
0187859226,,0.01626892821512682,0.2541313250034627
01881187E0,,0.021930361495297694,0.2553373445812904
0194937319,,0.0014067902982796722,0.2509832524465635
01945969B0,,0.037098607009960996,0.258587027582586
1967325FEE,,0.16616674005806056,0.2873071565273762
01906300DA,,0.16286110244443136,0.2865482451095765
0204046016,,0.002920378890826385,0.25130266922158623
0186342E44,,0.0018122141308826807,0.2510687836797263
2709981B0E,,0.004549014818806307,0.25164666625547005
0236446169,,0.007197260239347116,0.2522066899622165
0182968DF4,,0.029002068177387676,0.2568490592724025
018338888E,,0.009933434503888987,0.2527861748510077
0172151F7B,,0.0024767622990992232,0.2512090236184954
0193553CF9,,0.0031560735678280534,0.2513524328132457
0191130D73,,0.005440173952783543,0.251835027246803
0189168A5C,,0.0075829573329711615,0.2522883220883965
01842618FA,,0.06262200798024092,0.2641156725260632
0191708A6F,,0.002265441394011756,0.25116442281616674
0192185413,,0.020236343049075758,0.25497608449528847
0185191870,,0.002200196380013732,0.251150653448328
01882840DF,,0.005024734652199465,0.25174720575046966
12184909BF,,0.0065225846750183725,0.2520639381372158
0191115116,,0.0011957199372053479,0.25093873113978515
0192467CC7,,0.10050433035874501,0.27245979869847864
0185557679,,0.004229124392372173,0.2515790750180966
0170374511,,0.3226907449895692,0.32456662164579103
0188253748,,0.03686822699235747,0.25853746948681566
01927885AF,,0.0016820271729491457,0.25104131635697124
0192331C8C,,0.0011439446529332823,0.2509278109234744
0193066B17,,0.010520541925271317,0.25291063104077915
0197636661,,0.0063339564251998675,0.25202403664592854
0182978637,,0.11615779857826389,0.2759554491421241
0189822610,,0.001296233398325206,0.25095993190128374
3594612FA5,,0.0026579540576450902,0.2512472696376483
0185771712,,0.004187613039263286,0.25157030476159054
01836229A8,,0.003773547546564897,0.2514828347296228
01951345AA,,0.3959250852230831,0.34283457119527716
0184385F4C,,0.0012893324100183888,0.250958476275012
0193536EF1,,0.005531900156599958,0.2518544203814769
1840327DDE,,0.0011446296953691057,0.2509279554075631
0187038CA0,,0.09464042135181217,0.2711574558001813
01889663AC,,0.07595982934901749,0.26703475518209085
018307998F,,0.07846313129663261,0.26758490174772614
0190315CE4,,0.005508015725414828,0.2518493705405219
01885181F9,,0.002467008001861041,0.2512069647878021
0190919F53,,0.0036072399178822463,0.2514477084516198
2956510D38,,0.02527608059067214,0.2560518276809337
008004680A,,0.03987302669281318,0.25918433132309343
0180510190,,0.0014051261013924988,0.2509829013951158
0188276A42,,0.0013912346747675826,0.25097997110227144
22045189CB,,0.0014018577150486573,0.25098221195134574
0192613545,,0.16569760707283324,0.28719937950710495
0200525675,,0.0015603653678524364,0.2510156495081471
114769972B,,0.00161367467447115,0.2510268958954959
0197066002,,0.1343976400918304,0.28006350291276877
0194811B1C,,0.014744841684381432,0.25380730075728947
0171549EB2,,0.044349966133412674,0.260150059510585
0196461CBB,,0.002537814520410683,0.25122191011033335
0197504972,,0.0047574844206792,0.25169072131972164
020001626C,,0.0011852494074186186,0.25093652271598454
019989810C,,0.0012510422575671663,0.25095039983066664
0198456B0F,,0.037542951719500645,0.2586826300698166
0199620B9F,,0.021754914403057636,0.2552999137767983
0187779022,,0.016129361115832058,0.25410164138151164
020054789C,,0.0012815617453736713,0.2509568372145285
0190645D37,,0.06007269756288139,0.2635600712975026
0193845DF0,,0.06942399212784563,0.2656017786511154
01953507E9,1.0,0.15554371380562781,0.28487258643272856
0758385F15,,0.0011599435956107954,0.2509311853166883
0196984C53,,0.0037042828832135675,0.2514682047593371
0192660C0C,,0.12182157795700517,0.2772270708742346
0193246FA0,,0.0076546133599888514,0.2523034898914294
0195790304,,0.005225932318089086,0.2517897352505087
0195162CC3,,0.2203211826068442,0.29990880137741505
0198997982,,0.19053533370996495,0.29293854192618707
0196691A89,,0.016377012709832894,0.254154314364939
0192784263,,0.12636650529662585,0.27825009810947293
01809436E1,,0.05239477510610593,0.2618912715978911
0197631242,,0.010368085230272554,0.2528783090741296
1344383BEF,,0.004912383340700047,0.2517234588160056
019699014A,,0.04591464090470598,0.26048812781729486
0200341E9B,,0.07590251486682888,0.2670221676951986
0200848103,,0.00460811190708375,0.2516591544917933
0198953534,,0.001301476526329607,0.2509610378386409
0200532C3A,,0.0022917974059934953,0.25116998515547206
01974626CA,,0.005454810809166726,0.2518381217652943
0198283C4B,,0.033138644777001416,0.25773604314734677
0207100851,,0.002113014608046153,0.25113225530997835
026222179B,,0.0026567289850544357,0.25124701103591096
02078123E2,,0.003236213938494935,0.2513693548082158
0212684861,,0.009476058215606644,0.2526892474095308
0207347427,,0.11697872006821129,0.276139537146556
0245981DED,,0.008379674276100571,0.2524570012819225
02021893A3,,0.016515174528542058,0.2541837031109388
0204007FE2,,0.026807250822809603,0.25637924827360226
02089238B4,,0.008622286956719955,0.25250838154847066
0215114DAC,,0.0011439446529332823,0.2509278109234744
0212016123,,0.0014028208740212605,0.25098241512301994
020802212F,,0.0013991214486867708,0.25098163475561885
0205617084,,0.00618252906151536,0.2519920074777042
0202062AD3,,0.02272174149739008,0.2555062265622739
02119678B1,,0.030995771089849702,0.2572763087789301
2937015572,,0.023690207467826463,0.25571299882439574
01880228A7,,0.0022909491716841444,0.25116980613746864
1251697509,,0.0011976949177063582,0.25093914770028436
0200319C74,,0.04256647608171813,0.2597650604216257
17686521CD,,0.0283080788613571,0.2567004467029963
0209978F4F,,0.0013146535385917743,0.25096381729111994
0209334BDE,,0.6720677266404453,0.4156080658093565
0215017DA0,,0.020994501130581277,0.2551377249021902
02040134D9,,0.2795918419788076,0.314055971381893
0208292FFA,,0.03728294266234935,0.25862668532008193
0206275F7F,,0.004463525009593561,0.25162860150888144
0208616B5B,,0.005424272665241084,0.25183166543135543
02135009C3,,0.015550386051203461,0.2539785273405517
020383739C,,0.11260508380210912,0.2751596447941886
0206791952,,0.10156322610743167,0.27269539040928903
0208108825,,0.007114227725014195,0.2521891185634871
0208850C75,,0.005236178982931183,0.25179190133527146
0213289BA3,,0.07147446836867097,0.2660508149210167
02070227F3,,0.0012714647881923557,0.25095470748153365
021249191C,,0.007103524616933901,0.2521868536233079
0214028D7A,,0.0022551882376911085,0.2511622589473888
2233485A1E,,0.06434905819047257,0.2644924952805545
0205445293,,0.002000097608072071,0.2511084275480715
0209871705,,0.0011889542696331737,0.25093730413684756
0199547F60,,0.012351431210221949,0.253299006770063
0214179A17,,0.04651163003786028,0.26061719004994843
02085347B1,,0.3533435233765036,0.3321519022624857
0206542BD6,,0.001346549339704415,0.2509705452183858
02056278C2,,0.09812929091680894,0.27193184393324166
1877420FFA,,0.002545151600244941,0.25122345880131386
0205844BD4,,0.005942444401554815,0.25194123148859227
0212070DAF,,0.0388474438457189,0.2589634295219058
0431003AEA,,0.207296525874359,0.2968492042798383
0204666FB5,,0.01609412138894425,0.25409414683383796
098265508F,,0.0010519740514342737,0.25090841366610867
01703766B7,,0.004721274572704485,0.2516830688671058
0209028F58,,0.06640708939298773,0.26494198366896965
0183699933,,0.048742301192268085,0.2610998019480566
0208742358,,0.0013796945167313902,0.25097753680929874
02192957F3,,0.02859818809326171,0.25676256455551716
021607785F,,0.005016866691843601,0.2517455427046654
0219910378,,0.039031461113208814,0.25900305625449255
0218506CD7,,0.0012800072122163269,0.2509565093188664
02205091C8,,0.06219469651267971,0.2640224911450921
0140860159,,0.09865749838187682,0.27204920534627813
0231106AB1,,0.002059236108141012,0.25112090677561283
0218761F45,,0.018319796104622067,0.2545677743563442
0229111C5D,,0.001203627352014565,0.25094039896492043
018198204C,,0.025867530015039747,0.2561782688405316
0144534938,,0.4443807943958659,0.35518703341001273
02208180C7,,0.012320974000555084,0.25329254283982316
0216429AD9,,0.008555632688446658,0.25249426488553356
03979438F1,,0.006442490393448109,0.2520469948755959
0212656148,,0.22326696492174478,0.3006032840446083
0223557511,,0.004169429090380295,0.25156646303564684
0224089C14,1.0,0.44906468193721805,0.35639167259633786
02234393B1,,0.009263118022447267,0.25264412939647546
0218486C56,,0.0012432218306750351,0.25094875030919367
0231151FD2,,0.007415447766561306,0.25225286682644754
02282158F7,,0.0013481612385437102,0.2509708852267667
0209644BB0,,0.018582122162978276,0.2546236360874411
0213554654,,0.002711272194322419,0.2512585247851372
021694008D,,0.004145624142234047,0.25156143381910967
02176477FA,,0.029677352802304748,0.2569937204077467
02244917D3,,0.015563825724065875,0.2539813847246999
022268664B,,0.004265098710206877,0.2515866756089268
0230275CED,,0.1134217443059696,0.27534244981105765
0226623735,,0.11042151880652872,0.2746712356132468
0222810C9D,,0.005475280309828951,0.2518424494614799
0204503934,,0.03042904242508144,0.25715481187754324
0208932024,1.0,0.15445314803886176,0.284623355713869
25377200CB,,0.0010664723472406257,0.25091147139413367
0219024850,,0.024249498183711696,0.2558324601736284
0201997531,,0.03733340309973027,0.25863754200472844
0229319804,,0.005066753241308735,0.2517560873164961
02249388B3,,0.006943373973786846,0.25215296492571354
022708112B,,0.004501646558107681,0.2516366568201394
193435041D,,0.0009593213117591244,0.25088887354928135
02218368D9,,0.0029957983686987526,0.25131859226362474
0226869238,,0.0012989560684540235,0.25096050619595733
0221219BAE,,0.45884880866349176,0.358913887927395
021238734B,,0.034434435613337096,0.2580143035176613
0222906BD6,,0.001365206103516005,0.2509744806305314
0218005F66,,0.0840413866187718,0.2688134100952723
023117861D,,0.006343847229825722,0.25202612879399444
0216491E02,,0.002456376021298799,0.25120472071805516
0226263E1E,,0.04452936665042939,0.2601888068801284
021652493F,,0.0020320470013453066,0.2511151693612823
0229368076,,0.008186956617485681,0.25241619266718024
0209931888,,0.001678377118256091,0.2510405462838113
0210917635,,0.011835956428540182,0.253189622303414
02209437EC,,0.012849073094371569,0.2534046366912361
0222596C04,1.0,0.4933475205750218,0.3678688429260557
02272214B2,,0.003908680707258711,0.2515113789644006
1055294826,,0.0009464382199626232,0.2508861566334765
0230099BB0,,0.055786045871157694,0.26262752444208004
02244283D7,,0.003815628709281563,0.2514917233208108
0216649069,,0.01626573100144387,0.2541306449832178
02237547A2,,0.0013161684259866508,0.2509641368305366
021748524C,,0.015811740178409986,0.2540340971639973
0219584671,,0.0029946151613067062,0.2513183424521454
022355643E,,0.03884795672667117,0.2589635399614748
2811707603,,0.0030563000455928703,0.2513313662486925
0229458AB8,,0.0048685195197647035,0.2517141880212358
0239852C1E,,0.0012913298327326488,0.25095889759104173
02320169A6,1.0,0.09997786760620475,0.27234271439262264
3131931737,,0.006368955864347916,0.2520314399385088
027908001A,,0.0014095233221183038,0.2509838289607736
0241861601,,0.0015854418760321896,0.2510209397270181
023486263F,,0.001442577813115132,0.2509908016677279
043150050F,,0.023157664188893787,0.25559928461514564
0237677941,,0.003917465930755428,0.2515132347453518
1364068086,,0.0011267392666900835,0.2509241821086847
0233911575,,0.0012336710081160423,0.25094673581425214
0236579F26,,0.0035137795980047857,0.2514279698781539
0234742339,,0.05847947937124635,0.2632132238176138
0230263309,,0.001601803069728165,0.2510243913757506
8240583836,,0.0059708890610657905,0.25194724695266674
0231406245,,0.006292565516806342,0.2520152815773013
02325756F4,,0.004313496158559928,0.2515969011774847
02413532CB,,0.0012782435405993,0.2509561373102453
023417929F,,0.1760717537657327,0.28958832468173656
0244144200,,0.021654840799171935,0.25527856516342773
024367709F,,0.04796366904682679,0.26093127708567426
0243806B10,,0.003360797445219157,0.251395662671151
02388690EF,,0.026786742861113665,0.2563748611039684
0241234098,,0.012174635533189712,0.2532614869630992
022566724C,,0.008648122590087187,0.2525138534005431
0234295259,,0.03219088843774931,0.2575326443868211
0239310CD8,,0.0020977120476162285,0.25112902607340276
0235083C9D,,0.009309076444395922,0.25265386666850487
0179755284,1.0,0.15400383121111233,0.2845207100037178
01973423C4,,0.04110574388355367,0.25945001016416436
0242730321,,0.004026209110384309,0.2515362062877889
0242088156,,0.04035788785392181,0.25928880892291156
0231908089,,0.1632965105951382,0.28664813791184224
0234189ADD,,0.0015394816526022113,0.2510112438706032
0228867305,,0.03515025388581325,0.25816810357137887
2097013DDB,,0.0012206478550965969,0.25094398893981135
27526441B0,,0.07284635559605909,0.2663515162455868
27416522CD,,0.0013968774705516791,0.2509811614052147
0256497404,,0.001345714139595093,0.2509703690442762
0233141A07,,0.0015211927715020647,0.2510073856826125
240578870E,,0.0018964009137655716,0.2510865467801543
3979556180,,0.006234599302954521,0.2520030208135448
0237738B97,,0.004777891145188632,0.25169503406789784
0233976B17,,0.008245469864142747,0.2524285825827522
02436190C2,,0.001146812519797334,0.25092841579313135
0237799DED,,0.05299133482445994,0.26202068954163343
024616234E,,0.005284325157856246,0.2518020793193825
0248794F49,,0.0013202517508463505,0.2509649981389674
024154406A,,0.5939802723329769,0.3944963203327133
024731284F,,0.006085112845622489,0.2519714039075919
0248458A04,,0.002006568787427171,0.2511097930566952
36237626FF,,0.15513033497337095,0.2847781001049685
17539594C0,,0.0011902776348768523,0.25093758325833815
1012855A60,,0.001066609859702757,0.2509115003959857
0252960D2E,,0.0022843748337373574,0.25116841864064055
0255254243,,0.01461755754563117,0.253780252199326
02484378B0,,0.05554869759641015,0.2625759522278694
025496863E,,0.809815096541857,0.45356830303765844
024558899E,,0.0023594817809455253,0.2511842700687137
0249778B50,,0.12564485899011116,0.2780875063816126
024370795E,,0.03839112110422756,0.2588651808747799
0222697F5C,,0.002504643795420171,0.25121490860253043
0254367648,,0.0011843976148611722,0.2509363430581216
0250322C3C,,0.0013757646598381518,0.25097670784477016
