fold,copertura_marginale,copertura_classe1,copertura_classe0,ampiezza_media,frac_singleton,frac_ambiguo,frac_vuoto,n1_test,n0_test
0,0.9222797927461139,0.9047619047619048,0.9307692307692308,1.8445595854922279,0.15544041450777202,0.844559585492228,0.0,63,130
1,0.9119170984455959,0.9285714285714286,0.9024390243902439,1.8186528497409327,0.18134715025906736,0.8186528497409327,0.0,70,123
2,0.9479166666666666,0.9180327868852459,0.9618320610687023,1.8333333333333333,0.16666666666666666,0.8333333333333334,0.0,61,131
3,0.8911917098445595,0.8939393939393939,0.889763779527559,1.8238341968911918,0.17616580310880828,0.8238341968911918,0.0,66,127
mean_oof,0.918326316925734,0.9113263785394934,0.9212010239389341,1.8300949913644213,0.16990500863557856,0.8300949913644216,0.0,260,511
